entry_id	line_id	part_id	task_id	sample_id	context/question	human_subjects	non_human_subjects	subj_attributes	relations	generalized_relations	locations	direct_objects	obj_attributes	indirect_objects	result_relation	reasoning	implicit_object	implicit_relation	implicit_location	golden_answer	golden_supporting_facts
1757	6	1	18	4	The box of chocolates fits inside the suitcase.		box of chocolates		fit	fit	suitcase			chocolate							
1758	7	1	18	4	The box is bigger than the box of chocolates.		box		"be
bigger"	bigger	box			chocolate							
1759	8	1	18	4	The chest is bigger than the container.		chest		"be
bigger"	bigger	container										
1760	9	1	18	4	The suitcase is bigger than the box.		suitcase		"be
bigger"	bigger	box										
1761	10	1	18	4	The chocolate fits inside the container.		chocolate		fit	fit	container										
1762	11	1	18	4	Does the chest fit in the chocolate?		chest				chocolate									no	10 8
1763	12	2	18	4	Is the chest bigger than the chocolate?		chest	big	be	be	chocolate				be					yes	8 10
1764	13	3	18	4	Does the box of chocolates fit in the suitcase?		box of chocolates				suitcase			chocolate						yes	9 4
1765	14	4	18	4	Is the chocolate bigger than the chest?		chocolate	big	be	be	chest				be					no	10 8
1766	15	5	18	4	Is the chest bigger than the chocolate?		chest	big	be	be	chocolate				be					yes	8 10
1767	1	1	18	5	The suitcase is bigger than the chocolate.		suitcase		"be
bigger"	bigger	chocolate										
1768	2	1	18	5	The chest is bigger than the chocolate.		chest		"be
bigger"	bigger	chocolate										
1769	3	1	18	5	The container fits inside the chest.		container		fit	fit	chest										
1770	4	1	18	5	The chocolate fits inside the box.		chocolate		fit	fit	box										
1771	5	1	18	5	The box fits inside the suitcase.		box		fit	fit	suitcase										
1772	6	1	18	5	Is the chocolate bigger than the suitcase?		chocolate	big	be	be	suitcase				be					no	4 5
1773	7	2	18	5	Does the chocolate fit in the suitcase?		chocolate		fit	fit	suitcase									yes	5 4
1774	8	3	18	5	Is the suitcase bigger than the chocolate?		suitcase	big	be	be	chocolate				be					yes	5 4
1775	9	4	18	5	Is the chocolate bigger than the suitcase?		chocolate	big	be	be	suitcase				be					no	4 5
1776	10	5	18	5	Is the suitcase bigger than the chocolate?		suitcase	big	be	be	chocolate				be					yes	5 4
1777	1	1	19	1	The bedroom is east of the kitchen.		bedroom		"be
east"	east				kitchen							
1778	2	1	19	1	The bathroom is south of the hallway.		bathroom		be	be				hallway	be						
1779	3	1	19	1	The office is west of the kitchen.		office		"be
west"	west				kitchen							
1780	4	1	19	1	The hallway is south of the garden.		hallway		"be
south"	south				garden							
1781	5	1	19	1	The kitchen is south of the bathroom.		kitchen		"be
south"	south				bathroom							
1782	6	1	19	1	How do you go from the hallway to the kitchen?	you			go	move	"hallway
kitchen"				be					s s	2 5
1783	1	1	19	2	The office is north of the garden.		office		"be
north"	north				garden							
1784	2	1	19	2	The kitchen is north of the hallway.		kitchen		"be
north"	north				hallway							
1785	3	1	19	2	The garden is north of the kitchen.		garden		"be
north"	north				kitchen							
1786	4	1	19	2	The bathroom is east of the kitchen.		bathroom		"be
east"	east				kitchen							
1787	5	1	19	2	The bedroom is west of the kitchen.		bedroom		"be
west"	west				kitchen							
1788	6	1	19	2	How do you go from the bedroom to the garden?	you			go	move	"bedroom
garden"				be					e n	5 3
1789	1	1	19	3	The bedroom is west of the bathroom.		bedroom		"be
west"	west				bathroom							
1790	2	1	19	3	The kitchen is east of the office.		kitchen		"be
east"	east				office							
1791	3	1	19	3	The hallway is west of the bedroom.		hallway		"be
west"	west				bedroom							
1792	4	1	19	3	The garden is east of the kitchen.		garden		"be
east"	east				kitchen							
1793	5	1	19	3	The kitchen is north of the bedroom.		kitchen		"be
north"	north				bedroom							
1794	6	1	19	3	How do you go from the bedroom to the office?	you			go	move	"bedroom
office"				be					n w	5 2
1795	1	1	19	4	The office is east of the garden.		office		"be
east"	east				garden							
1796	2	1	19	4	The hallway is south of the bathroom.		hallway		"be
south"	south				bathroom							
1797	3	1	19	4	The hallway is east of the kitchen.		hallway		"be
east"	east				kitchen							
1798	4	1	19	4	The bedroom is south of the hallway.		bedroom		be	be				hallway	be						
1799	5	1	19	4	The bedroom is west of the garden.		bedroom		"be
west"	west				garden							
1800	6	1	19	4	How do you go from the hallway to the garden?	you			go	move	"hallway
garden"				be					s e	4 5
1801	1	1	19	5	The hallway is west of the bedroom.		hallway		"be
west"	west				bedroom							
1802	2	1	19	5	The garden is north of the bedroom.		garden		"be
north"	north				bedroom							
1803	3	1	19	5	The kitchen is north of the office.		kitchen		"be
north"	north				office							
1804	4	1	19	5	The bathroom is north of the hallway.		bathroom		"be
north"	north				hallway							
1805	5	1	19	5	The hallway is east of the kitchen.		hallway		"be
east"	east				kitchen							
1806	6	1	19	5	How do you go from the bedroom to the kitchen?	you			go	move	"bedroom
kitchen"				be					w w	1 5
1807	1	1	20	1	Antoine is tired.	Antoine		tired	be	be					be						
1808	2	1	20	1	Where will antoine go?				go	move					be					bedroom	1
1809	3	2	20	1	Yann is tired.	Yann		tired	be	be					be						
1810	4	2	20	1	Where will yann go?	yann			go	move					be					bedroom	3
1811	5	3	20	1	Antoine went to the bedroom.	Antoine			go	move	bedroom				be						
1812	6	3	20	1	Why did antoine go to the bedroom?	Antoine			go	move	bedroom				be					tired	1
1813	7	4	20	1	Sumit is bored.		sumit		be	be					be						
1814	8	4	20	1	Where will sumit go?				sumit											garden	7
1815	9	5	20	1	Jason is thirsty.	Jason		thirsty	be	be					be						
1816	10	5	20	1	Where will jason go?	jason			go	move					be					kitchen	9
1817	11	6	20	1	Yann moved to the bedroom.	Yann			move	move	bedroom				be						
1818	12	6	20	1	Why did yann go to the bedroom?	Antoine			go	move	bedroom				be					tired	3
1819	13	7	20	1	Antoine grabbed the pajamas there.	Antoine			grab	take	there	pajama			have						
1820	14	7	20	1	Why did antoine get the pajamas?	Antoine			get	take		pajama			have					tired	1
1821	15	8	20	1	Sumit went back to the garden.		sumit		go	move	garden				be						
1822	16	8	20	1	Why did sumit go to the garden?				go	move	garden				be					bored	7
1823	17	9	20	1	Sumit took the football there.		sumit		take	take	there	football			have						
1824	18	9	20	1	Why did sumit get the football?				get	take		football			have					bored	7
1825	19	10	20	1	Jason went back to the kitchen.	Jason			go	move	kitchen				be						
1826	20	10	20	1	Why did jason go to the kitchen?	jason			go	move	kitchen				be					thirsty	9
1827	21	11	20	1	Jason grabbed the milk there.	Jason			grab	take	there	milk			have						
1828	22	11	20	1	Why did jason get the milk?	jason			get	take		milk			have					thirsty	9
1829	1	1	20	2	Sumit is tired.		sumit	tired	be	be					be						
1830	2	1	20	2	Where will sumit go?				sumit											bedroom	1
1831	3	2	20	2	Antoine is thirsty.	Antoine		thirsty	be	be					be						
1832	4	2	20	2	Where will antoine go?				go	move					be					kitchen	3
1833	5	3	20	2	Antoine travelled to the kitchen.	Antoine			travel	move	kitchen				be						
1834	6	3	20	2	Why did antoine go to the kitchen?	Antoine			go	move	kitchen				be					thirsty	3
1835	7	4	20	2	Antoine got the milk there.	Antoine			get	take	there	milk			have						
1836	8	4	20	2	Why did antoine get the milk?	Antoine			get	take		milk			have					thirsty	3
1837	9	5	20	2	Yann is hungry.	Yann		hungry	be	be					be						
1838	10	5	20	2	Where will yann go?	yann			go	move					be					kitchen	9
1839	11	6	20	2	Jason is hungry.	Jason		hungry	be	be					be						
1840	12	6	20	2	Where will jason go?	jason			go	move					be					kitchen	11
1841	13	7	20	2	Yann moved to the kitchen.	Yann			move	move	kitchen				be						
1842	14	7	20	2	Why did yann go to the kitchen?	Antoine			go	move	kitchen				be					hungry	9
1843	15	8	20	2	Jason went back to the kitchen.	Jason			go	move	kitchen				be						
1844	16	8	20	2	Why did jason go to the kitchen?	jason			go	move	kitchen				be					hungry	11
1845	17	9	20	2	Jason picked up the apple there.	Jason			pick up	take	there	apple			have						
1846	18	9	20	2	Why did jason get the apple?	jason			get	take		apple			have					hungry	11
1847	19	10	20	2	Sumit journeyed to the bedroom.		sumit		journey	move	bedroom				be						
1848	20	10	20	2	Why did sumit go to the bedroom?				go	move	bedroom				be					tired	1
1849	21	11	20	2	Sumit took the pajamas there.		sumit		take	take	there	pajama			have						
1850	22	11	20	2	Why did sumit get the pajamas?				get	take		pajama			have					tired	1
1851	1	1	20	3	Sumit is hungry.		sumit	hungry	be	be					be						
1852	2	1	20	3	Where will sumit go?				sumit											kitchen	1
1853	3	2	20	3	Sumit journeyed to the kitchen.		sumit		journey	move	kitchen				be						
1854	4	2	20	3	Why did sumit go to the kitchen?				go	move	kitchen				be					hungry	1
1855	5	3	20	3	Sumit got the apple there.	Sumit			get	take	there	apple			have						
1856	6	3	20	3	Why did sumit get the apple?				get sumit			apple								hungry	1
1857	7	4	20	3	Yann is bored.	Yann			be	be					be						
1858	8	4	20	3	Where will yann go?	yann			go	move					be					garden	7
1859	9	5	20	3	Yann went back to the garden.	Yann			go	move	garden				be						
1860	10	5	20	3	Why did yann go to the garden?	Antoine			go	move	garden				be					bored	7
1861	11	6	20	3	Antoine is hungry.	Antoine		hungry	be	be					be						
1862	12	6	20	3	Where will antoine go?				go	move					be					kitchen	11
1863	13	7	20	3	Jason is tired.	Jason		tired	be	be					be						
1864	14	7	20	3	Where will jason go?	jason			go	move					be					bedroom	13
1865	15	8	20	3	Antoine travelled to the kitchen.	Antoine			travel	move	kitchen				be						
1866	16	8	20	3	Why did antoine go to the kitchen?	Antoine			go	move	kitchen				be					hungry	11
1867	17	9	20	3	Yann got the football there.	Yann			get	take	there	football			have						
1868	18	9	20	3	Why did yann get the football?	Antoine			get	take		football			have					bored	7
1869	19	10	20	3	Jason moved to the bedroom.	Jason			move	move	bedroom				be						
1870	20	10	20	3	Why did jason go to the bedroom?	jason			go	move	bedroom				be					tired	13
1871	21	11	20	3	Jason grabbed the pajamas there.	Jason			grab	take	there	pajama			have						
1872	22	11	20	3	Why did jason get the pajamas?	jason			get	take		pajama			have					tired	13
1873	1	1	20	4	Jason is bored.	Jason			be	be					be						
1874	2	1	20	4	Where will jason go?	jason			go	move					be					garden	1
1875	3	2	20	4	Yann is bored.	Yann			be	be					be						
1876	4	2	20	4	Where will yann go?	yann			go	move					be					garden	3
1877	5	3	20	4	Yann travelled to the garden.	Yann			travel	move	garden				be						
1878	6	3	20	4	Why did yann go to the garden?	Antoine			go	move	garden				be					bored	3
1879	7	4	20	4	Antoine is hungry.	Antoine		hungry	be	be					be						
1880	8	4	20	4	Where will antoine go?				go	move					be					kitchen	7
1881	9	5	20	4	Jason travelled to the garden.	Jason			travel	move	garden				be						
1882	10	5	20	4	Why did jason go to the garden?	jason			go	move	garden				be					bored	1
1883	11	6	20	4	Yann picked up the football there.	Yann			pick up	take	there	football			have						
1884	12	6	20	4	Why did yann get the football?	Antoine			get	take		football			have					bored	3
1885	13	7	20	4	Sumit is bored.		sumit		be	be					be						
1886	14	7	20	4	Where will sumit go?				sumit											garden	13
1887	15	8	20	4	Sumit went back to the garden.		sumit		go	move	garden				be						
1888	16	8	20	4	Why did sumit go to the garden?				go	move	garden				be					bored	13
1889	17	9	20	4	Antoine moved to the kitchen.	Antoine			move	move	kitchen				be						
1890	18	9	20	4	Why did antoine go to the kitchen?	Antoine			go	move	kitchen				be					hungry	7
1891	19	10	20	4	Antoine took the apple there.	Antoine			take	take	there	apple			have						
1892	20	10	20	4	Why did antoine get the apple?	Antoine			get	take		apple			have					hungry	7
1893	1	1	20	5	Yann is tired.	Yann		tired	be	be					be						
1894	2	1	20	5	Where will yann go?	yann			go	move					be					bedroom	1
1895	3	2	20	5	Sumit is bored.		sumit		be	be					be						
1896	4	2	20	5	Where will sumit go?				sumit											garden	3
1897	5	3	20	5	Antoine is tired.	Antoine		tired	be	be					be						
1898	6	3	20	5	Where will antoine go?				go	move					be					bedroom	5
1899	7	4	20	5	Jason is bored.	Jason			be	be					be						
1900	8	4	20	5	Where will jason go?	jason			go	move					be					garden	7
1901	9	5	20	5	Antoine journeyed to the bedroom.	Antoine			journey	move	bedroom				be						
1902	10	5	20	5	Why did antoine go to the bedroom?	Antoine			go	move	bedroom				be					tired	5
1903	11	6	20	5	Sumit went back to the garden.		sumit		go	move	garden				be						
1904	12	6	20	5	Why did sumit go to the garden?				go	move	garden				be					bored	3
1905	13	7	20	5	Sumit grabbed the football there.		sumit		grab	take	there	football			have						
1906	14	7	20	5	Why did sumit get the football?				get	take		football			have					bored	3
1907	15	8	20	5	Yann went to the bedroom.	Yann			go	move	bedroom				be						
1908	16	8	20	5	Why did yann go to the bedroom?	Antoine			go	move	bedroom				be					tired	1
1909	17	9	20	5	Antoine got the pajamas there.	Antoine			get	take	there	pajama			have						
1910	18	9	20	5	Why did antoine get the pajamas?	Antoine			get	take		pajama			have					tired	5
1911	19	10	20	5	Jason moved to the garden.	Jason			move	move	garden				be						
1912	20	10	20	5	Why did jason go to the garden?	jason			go	move	garden				be					bored	7
