task_id,reasoning,answer,part_id,sample_id
2,Tracking the milk through the context: Sentence 14: John picked up the milk there.; Sentence 23: John dropped the milk.; Sentence 26: John grabbed the milk there.; Sentence 27: John discarded the milk.. The milk is at the bathroom.,bathroom,4,98
2,Tracking the football through the context: Sentence 16: John grabbed the football there.; Sentence 22: John left the football.; Sentence 24: Mary grabbed the football there.; Sentence 30: Mary dropped the football.. The football is at the bathroom.,bathroom,5,98
2,Tracking the apple through the context: Sentence 16: Daniel grabbed the apple there.; Sentence 18: Daniel dropped the apple.. The apple is at the bathroom.,bathroom,1,99
2,Tracking the apple through the context: Sentence 16: Daniel grabbed the apple there.; Sentence 18: Daniel dropped the apple.. The apple is at the bathroom.,bathroom,2,99
2,Tracking the apple through the context: Sentence 16: Daniel grabbed the apple there.; Sentence 18: Daniel dropped the apple.; Sentence 21: John took the apple there.. The apple is at the office.,office,3,99
2,Tracking the apple through the context: Sentence 16: Daniel grabbed the apple there.; Sentence 18: Daniel dropped the apple.; Sentence 21: John took the apple there.. The apple is at the bedroom.,bedroom,4,99
2,Tracking the apple through the context: Sentence 16: Daniel grabbed the apple there.; Sentence 18: Daniel dropped the apple.; Sentence 21: John took the apple there.; Sentence 25: John dropped the apple there.. The apple is at the bedroom.,bedroom,5,99
2,Tracking the football through the context: Sentence 7: Mary got the football there.; Sentence 9: Mary left the football.. The football is at the office.,office,1,100
2,Tracking the apple through the context: Sentence 20: Sandra got the apple there.; Sentence 26: Sandra discarded the apple.. The apple is at the hallway.,hallway,2,100
2,Tracking the football through the context: Sentence 7: Mary got the football there.; Sentence 9: Mary left the football.; Sentence 11: Sandra grabbed the football there.; Sentence 31: Sandra discarded the football.; Sentence 32: Daniel got the football there.. The football is at the bedroom.,bedroom,3,100
2,Tracking the milk through the context: Sentence 19: Sandra got the milk there.; Sentence 35: Sandra put down the milk.. The milk is at the hallway.,hallway,4,100
2,Tracking the milk through the context: Sentence 19: Sandra got the milk there.; Sentence 35: Sandra put down the milk.. The milk is at the hallway.,hallway,5,100
3,John picked up apple in bedroom. John moved to garden (carrying apple). John dropped apple in garden. John picked up apple in garden. John moved to kitchen (carrying apple). John dropped apple in kitchen. John picked up apple in kitchen. John moved to office (carrying apple). John moved to bathroom (carrying apple). John moved to office (carrying apple). John moved to hallway (carrying apple). John moved to garden (carrying apple). John dropped apple in garden.,office,1,1
3,John picked up apple in bedroom. John moved to garden (carrying apple). John dropped apple in garden. John picked up apple in garden. John moved to kitchen (carrying apple). John dropped apple in kitchen. John picked up apple in kitchen. John moved to office (carrying apple). John moved to bathroom (carrying apple). John moved to office (carrying apple). John moved to hallway (carrying apple). John moved to garden (carrying apple). John dropped apple in garden.,office,2,1
3,John picked up apple in bedroom. John moved to garden (carrying apple). John dropped apple in garden. John picked up apple in garden. John moved to kitchen (carrying apple). John dropped apple in kitchen. John picked up apple in kitchen. John moved to office (carrying apple). John moved to bathroom (carrying apple). John moved to office (carrying apple). John moved to hallway (carrying apple). John moved to garden (carrying apple). John dropped apple in garden.,office,3,1
3,John picked up football in bedroom. John moved to garden (carrying football). John dropped football in garden. Daniel picked up football in garden. Daniel dropped football in garden. Daniel picked up football in garden. Daniel dropped football in garden. Daniel picked up football in garden. Daniel moved to bathroom (carrying football). Daniel moved to garden (carrying football). Daniel moved to hallway (carrying football). Daniel dropped football in hallway.,bedroom,4,1
3,John picked up football in bedroom. John moved to garden (carrying football). John dropped football in garden. Daniel picked up football in garden. Daniel dropped football in garden. Daniel picked up football in garden. Daniel dropped football in garden. Daniel picked up football in garden. Daniel moved to bathroom (carrying football). Daniel moved to garden (carrying football). Daniel moved to hallway (carrying football). Daniel dropped football in hallway.,bedroom,5,1
3,Sandra picked up apple in bedroom. Sandra moved to hallway (carrying apple). Sandra moved to garden (carrying apple). Sandra moved to bathroom (carrying apple). Sandra dropped apple in bathroom.,garden,1,2
3,Daniel picked up milk in bedroom. Daniel moved to bedroom (carrying milk). Daniel dropped milk in bedroom. Daniel picked up milk in bedroom. Daniel dropped milk in bedroom. Sandra picked up milk in bedroom. Sandra moved to kitchen (carrying milk). Sandra moved to office (carrying milk). Sandra dropped milk in office.,kitchen,2,2
3,Sandra picked up apple in bedroom. Sandra moved to hallway (carrying apple). Sandra moved to garden (carrying apple). Sandra moved to bathroom (carrying apple). Sandra dropped apple in bathroom. Sandra picked up apple in bathroom. Sandra dropped apple in bathroom. Mary picked up apple in bathroom. Mary dropped apple in bathroom. Mary picked up apple in bathroom. Mary moved to kitchen (carrying apple). Mary moved to office (carrying apple). Mary dropped apple in office.,kitchen,3,2
3,Sandra picked up apple in bedroom. Sandra moved to hallway (carrying apple). Sandra moved to garden (carrying apple). Sandra moved to bathroom (carrying apple). Sandra dropped apple in bathroom. Sandra picked up apple in bathroom. Sandra dropped apple in bathroom. Mary picked up apple in bathroom. Mary dropped apple in bathroom. Mary picked up apple in bathroom. Mary moved to kitchen (carrying apple). Mary moved to office (carrying apple). Mary dropped apple in office.,kitchen,4,2
3,Sandra picked up apple in bedroom. Sandra moved to hallway (carrying apple). Sandra moved to garden (carrying apple). Sandra moved to bathroom (carrying apple). Sandra dropped apple in bathroom. Sandra picked up apple in bathroom. Sandra dropped apple in bathroom. Mary picked up apple in bathroom. Mary dropped apple in bathroom. Mary picked up apple in bathroom. Mary moved to kitchen (carrying apple). Mary moved to office (carrying apple). Mary dropped apple in office. Mary picked up apple in office. Mary dropped apple in office. Mary picked up apple in office. Mary moved to bedroom (carrying apple). Mary moved to office (carrying apple). Mary dropped apple in office.,kitchen,5,2
3,Daniel picked up apple in kitchen. Daniel moved to office (carrying apple). Daniel moved to garden (carrying apple). Daniel moved to bedroom (carrying apple). Daniel dropped apple in bedroom.,garden,1,3
3,Daniel picked up apple in kitchen. Daniel moved to office (carrying apple). Daniel moved to garden (carrying apple). Daniel moved to bedroom (carrying apple). Daniel dropped apple in bedroom.,garden,2,3
3,Daniel picked up milk in garden. Daniel moved to bedroom (carrying milk). Daniel dropped milk in bedroom. Mary picked up milk in bedroom. Mary dropped milk in bedroom. Sandra picked up milk in bedroom. Sandra moved to hallway (carrying milk). Sandra dropped milk in hallway. Sandra picked up milk in hallway. Sandra dropped milk in hallway. Sandra picked up milk in hallway. Sandra moved to garden (carrying milk). Sandra moved to bathroom (carrying milk). Sandra dropped milk in bathroom.,garden,3,3
3,Daniel picked up milk in garden. Daniel moved to bedroom (carrying milk). Daniel dropped milk in bedroom. Mary picked up milk in bedroom. Mary dropped milk in bedroom. Sandra picked up milk in bedroom. Sandra moved to hallway (carrying milk). Sandra dropped milk in hallway. Sandra picked up milk in hallway. Sandra dropped milk in hallway. Sandra picked up milk in hallway. Sandra moved to garden (carrying milk). Sandra moved to bathroom (carrying milk). Sandra dropped milk in bathroom.,garden,4,3
3,Daniel picked up milk in garden. Daniel moved to bedroom (carrying milk). Daniel dropped milk in bedroom. Mary picked up milk in bedroom. Mary dropped milk in bedroom. Sandra picked up milk in bedroom. Sandra moved to hallway (carrying milk). Sandra dropped milk in hallway. Sandra picked up milk in hallway. Sandra dropped milk in hallway. Sandra picked up milk in hallway. Sandra moved to garden (carrying milk). Sandra moved to bathroom (carrying milk). Sandra dropped milk in bathroom.,garden,5,3
3,John picked up football in office. John dropped football in office. John picked up football in office. John dropped football in office. Sandra picked up football in bathroom. Sandra dropped football in bathroom. Sandra picked up football in bathroom. Sandra dropped football in bathroom. Mary picked up football in bathroom. Mary moved to kitchen (carrying football). Mary moved to garden (carrying football).,kitchen,1,4
3,John picked up football in office. John dropped football in office. John picked up football in office. John dropped football in office. Sandra picked up football in bathroom. Sandra dropped football in bathroom. Sandra picked up football in bathroom. Sandra dropped football in bathroom. Mary picked up football in bathroom. Mary moved to kitchen (carrying football). Mary moved to garden (carrying football). Mary moved to bedroom (carrying football).,kitchen,2,4
